yy,flag,eez,days,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt
2001,PG,I4,49.857,250888,250.888,2189562,2189.562,907581,907.581
2001,PG,I5,4.986,0,0,0,0,0,0
2001,PG,ID,2,0,0,0,0,0,0
2001,PG,MH,102.706,41264,41.264,2144530,2144.530,707481,707.481
2001,PG,NR,138.603,80558,80.558,3312218,3312.218,1974869,1974.869
2001,PG,PG,3183.882,4316709,4316.709,27018709,27018.709,24598611,24598.611
2001,PG,PX,0.997,0,0,0,0,0,0
2001,PG,SB,45.869,12463,12.463,733722,733.722,386847,386.847
2001,PG,TV,3.989,1567,1.567,62628,62.628,9014,9.014
2001,PH,GL,19.322,418,0.418,37832,37.832,21708,21.708
2001,PH,I1,7.118,2735,2.735,7220,7.220,9304,9.304
2001,PH,I2,6.102,0,0,0,0,0,0
2001,PH,ID,7.064,0,0,0,0,0,0
2001,PH,PG,1708.459,2329804,2329.804,11031590,11031.590,12265634,12265.634
2001,PH,PH,0,3423000,3423,65920000,65920,21776000,21776
2001,SB,GL,47.880,45884,45.884,705666,705.666,373469,373.469
2001,SB,H4,17.290,46697,46.697,202154,202.154,126163,126.163
2001,SB,I2,3.990,3809,3.809,60516,60.516,19038,19.038
2001,SB,I4,10.640,27876,27.876,149625,149.625,191288,191.288
2001,SB,PG,1.330,1744,1.744,15538,15.538,24421,24.421
2001,SB,PX,2.660,10833,10.833,42267,42.267,28581,28.581
2001,SB,SB,272.650,580320,580.320,4737348,4737.348,5350751,5350.751
2001,SV,I5,23.810,153000,153,318000,318,128000,128
2001,SV,IW,1,0,0,0,0,0,0
2001,TW,FM,1673.940,1722343,1722.343,28102681,28102.681,8477349,8477.349
2001,TW,GL,1858.460,2852733,2852.733,38148866,38148.866,18918431,18918.431
2001,TW,H4,31.603,128675,128.675,558589,558.589,348512,348.512
2001,TW,I1,45.875,79454,79.454,309919,309.919,123511,123.511
2001,TW,I2,1222.322,1332324,1332.324,21613340,21613.340,10026162,10026.162
2001,TW,I3,7.136,0,0,0,0,0,0
2001,TW,I4,593.321,1575626,1575.626,14208341,14208.341,6014933,6014.933
2001,TW,I5,71.362,203265,203.265,2036374,2036.374,1230878,1230.878
2001,TW,ID,2.047,0,0,0,0,0,0
2001,TW,MH,611.671,324183,324.183,5834595,5834.595,2116469,2116.469
2001,TW,NR,772.745,626178,626.178,10259757,10259.757,5468915,5468.915
2001,TW,PG,1281.451,2637421,2637.421,25058789,25058.789,15012296,15012.296
2001,TW,PH,7.164,0,0,0,0,0,0
2001,TW,PW,6.117,0,0,0,0,0,0
2001,TW,PX,30.584,62477,62.477,438655,438.655,190930,190.930
2001,TW,SB,197.773,119668,119.668,2964311,2964.311,1541069,1541.069
2001,US,AS,25.429,4225,4.225,74374,74.374,12851,12.851
2001,US,CK,45.772,178885,178.885,900098,900.098,383423,383.423
2001,US,FJ,5.086,0,0,0,0,0,0
2001,US,FM,98.664,87877,87.877,1914724,1914.724,437346,437.346
2001,US,GL,1520.653,1591727,1591.727,26857566,26857.566,10644120,10644.120
2001,US,H4,360.074,722922,722.922,4871249,4871.249,1912264,1912.264
2001,US,H5,90.527,290011,290.011,976486,976.486,645781,645.781
2001,US,HB,315.319,581293,581.293,4656437,4656.437,1792903,1792.903
2001,US,I1,5.086,2482,2.482,16021,16.021,7417,7.417
2001,US,I2,379.400,590560,590.560,5084129,5084.129,1638837,1638.837
2001,US,I4,107.819,205402,205.402,1669773,1669.773,643546,643.546
2001,US,I5,29.497,184444,184.444,417267,417.267,339597,339.597
2001,US,ID,1.013,0,0,0,0,0,0
2001,US,JV,2.034,0,0,0,0,0,0
2001,US,LN,16.275,43779,43.779,76231,76.231,109047,109.047
2001,US,MH,88.493,69277,69.277,984996,984.996,182790,182.790
2001,US,NR,95.613,46651,46.651,1105104,1105.104,278954,278.954
2001,US,PG,547.232,857722,857.722,7749541,7749.541,8100419,8100.419
2001,US,PW,4.069,0,0,0,0,0,0
2001,US,PX,624.536,1156457,1156.457,5994946,5994.946,2784993,2784.993
2001,US,PY,2.034,0,0,0,0,0,0
2001,US,SB,22.377,33760,33.760,184328,184.328,98333,98.333
2001,US,TK,96.630,122883,122.883,724205,724.205,296616,296.616
2001,US,TO,2.034,0,0,19528,19.528,5172,5.172
2001,US,TV,727.269,893800,893.800,10188780,10188.780,3394499,3394.499
2001,US,VU,2.034,0,0,0,0,0,0
2001,US,WF,5.086,878,0.878,9693,9.693,2487,2.487
2001,US,WS,7.120,0,0,0,0,0,0
2001,VN,VN,0,323000,323,12130000,12130,3720000,3720
2001,VU,FM,13.160,5667,5.667,382596,382.596,98366,98.366
2001,VU,GL,103.252,83198,83.198,3149768,3149.768,1527213,1527.213
2001,VU,I2,18.221,16468,16.468,204883,204.883,108826,108.826
2001,VU,I4,41.503,42825,42.825,879027,879.027,299348,299.348
2001,VU,I5,7.086,1394,1.394,124943,124.943,82267,82.267
2001,VU,MH,11.135,13260,13.260,98201,98.201,40617,40.617
2001,VU,NR,57.700,105937,105.937,1758175,1758.175,721985,721.985
2001,VU,SB,26.319,77502,77.502,895748,895.748,477781,477.781
2001,VU,TV,2.025,0,0,0,0,0,0
2002,AU,AU,13,0,0,45000,45,0,0
2002,CN,FM,41.502,42570,42.570,467623,467.623,165637,165.637
2002,CN,GL,121.543,85718,85.718,2413730,2413.730,419613,419.613
2002,CN,H4,1.976,0,0,0,0,0,0
2002,CN,H5,0.988,0,0,0,0,0,0
2002,CN,I2,120.555,126510,126.510,1099284,1099.284,354333,354.333
2002,CN,I5,0.988,0,0,0,0,0,0
2002,CN,LN,6.917,2002,2.002,110466,110.466,70874,70.874
2002,CN,MH,10.870,376,0.376,17544,17.544,2601,2.601
2002,CN,NR,38.538,74662,74.662,1227863,1227.863,371964,371.964
2002,CN,PG,58.301,141628,141.628,848652,848.652,398339,398.339
2002,CN,PX,3.953,0,0,0,0,0,0
2002,CN,SB,10.870,9732,9.732,71781,71.781,32495,32.495
2002,EC,I5,0,106000,106,274000,274,47000,47
2002,EP,I5,0,73000,73,128000,128,43000,43
2002,ES,I5,81.239,380000.001,380,1118031.190,1118.031,373043.479,373.043
2002,ES,IW,3.918,56999.999,57,303968.810,303.969,55956.521,55.957
2002,FM,FM,172.608,207387,207.387,1340411,1340.411,640106,640.106
2002,FM,GL,112.096,126134,126.134,1411679,1411.679,534348,534.348
2002,FM,H4,13.888,1912,1.912,148820,148.820,31435,31.435
2002,FM,H5,39.680,39790,39.790,464877,464.877,102222,102.222
2002,FM,HB,0.992,0,0,0,0,0,0
2002,FM,I1,1.984,0,0,0,0,0,0
2002,FM,I2,135.904,300651,300.651,1967001,1967.001,785109,785.109
2002,FM,I4,0.992,0,0,0,0,0,0
2002,FM,I5,47.616,34893,34.893,763586,763.586,1213600,1213.600
2002,FM,IW,3,0,0,0,0,0,0
2002,FM,JV,1.984,0,0,0,0,0,0
2002,FM,LN,76.384,13592,13.592,1274376,1274.376,430838,430.838
2002,FM,MH,16.864,26209,26.209,172561,172.561,106196,106.196
2002,FM,NR,139.872,275848,275.848,1858555,1858.555,828672,828.672
2002,FM,PG,125.984,256600,256.600,1450360,1450.360,1272532,1272.532
2002,FM,PX,43.648,9470,9.470,291992,291.992,31189,31.189
2002,FM,SB,3.968,0,0,2524,2.524,2042,2.042
2002,FM,TV,54.560,52760,52.760,1053197,1053.197,160524,160.524
2002,ID,ID,0,1687000,1687,41975000,41975,12610000,12610
2002,JP,FM,915.493,1378005.069,1378.005,19046058.645,19046.059,4728763.086,4728.763
2002,JP,GL,1634.737,1244177.616,1244.178,42854469.078,42854.469,4269520.713,4269.521
2002,JP,H4,19.924,30248.676,30.249,1466089.729,1466.090,103801.376,103.801
2002,JP,I1,34.866,5184.657,5.185,321716.851,321.717,17791.672,17.792
2002,JP,I2,1062.928,1726724.277,1726.724,37937092.769,37937.093,5925428.147,5925.428
2002,JP,I3,9.962,60554.668,60.555,1193051.019,1193.051,207799.438,207.799
2002,JP,I4,135.481,132567.111,132.567,5428834.921,5428.835,454917.384,454.917
2002,JP,I5,5.977,3981.631,3.982,240140.635,240.141,13663.368,13.663
2002,JP,I6,3152,658767.067,658.767,38321357.522,38321.358,2260625.494,2260.625
2002,JP,JP,0,2000,2,1025000,1025,87000,87
2002,JP,MH,411.424,365705.401,365.705,8414663.322,8414.663,1254954.890,1254.955
2002,JP,NR,884.611,1096199.689,1096.200,25025657.431,25025.657,3761719.562,3761.720
2002,JP,PX,18.927,5442.443,5.442,371446.753,371.447,18676.292,18.676
2002,JP,SB,45.824,44685.527,44.686,575246.025,575.246,153342.883,153.343
2002,JP,TV,50.805,38756.101,38.756,1085173.477,1085.173,132995.462,132.995
2002,KI,FM,47.490,51302,51.302,480395,480.395,239154,239.154
2002,KI,GL,26.383,12287,12.287,599261,599.261,86086,86.086
2002,KI,I1,9.498,0,0,0,0,0,0
2002,KI,I2,43.268,86769,86.769,920959,920.959,298909,298.909
2002,KI,I3,2.111,0,0,0,0,0,0
2002,KI,ID,5,0,0,0,0,0,0
2002,KI,MH,1.055,0,0,0,0,0,0
2002,KI,MP,3.166,0,0,0,0,0,0
2002,KI,NR,23.217,52807,52.807,573056,573.056,187969,187.969
2002,KI,PG,51.711,106197,106.197,854507,854.507,421139,421.139
2002,KI,PW,4.221,0,0,0,0,0,0
2002,KR,FM,912.646,948688,948.688,14213061,14213.061,4840954,4840.954
2002,KR,GL,1436.436,1116972,1116.972,35814961,35814.961,6749270,6749.270
2002,KR,H4,92.433,10773,10.773,990802,990.802,134898,134.898
2002,KR,H5,104.121,20606,20.606,2475229,2475.229,211917,211.917
2002,KR,I1,14.874,940,0.940,35285,35.285,3807,3.807
2002,KR,I2,661.908,1348386,1348.386,12688080,12688.080,4562966,4562.966
2002,KR,I3,4.250,0,0,0,0,0,0
2002,KR,I4,165.743,85607,85.607,3683899,3683.899,970650,970.650
2002,KR,I5,240.114,189143,189.143,5602376,5602.376,6075170,6075.170
2002,KR,I6,2.130,0,0,0,0,0,0
2002,KR,IW,7.455,0,0,0,0,0,0
2002,KR,KR,7.455,0,0,0,0,0,0
2002,KR,LN,824.463,331593,331.593,29143763,29143.763,8594952,8594.952
2002,KR,MH,470.667,705390,705.390,7465718,7465.718,2032561,2032.561
2002,KR,NR,699.094,2037507,2037.507,20315855,20315.855,6633414,6633.414
2002,KR,PG,599.223,1035984,1035.984,10336997,10336.997,6156950,6156.950
2002,KR,PX,346.360,36143,36.143,7101601,7101.601,707465,707.465
2002,KR,SB,31.874,40136,40.136,324210,324.210,229854,229.854
2002,KR,TV,3.188,0,0,0,0,0,0
2002,MH,FM,26.481,61705,61.705,786006,786.006,296534,296.534
2002,MH,GL,644.697,1426957,1426.957,17322579,17322.579,2674000,2674
2002,MH,H4,3.056,1183,1.183,19900,19.900,3019,3.019
2002,MH,I2,137.495,513640,513.640,3644751,3644.751,1059190,1059.190
2002,MH,I4,66.201,60650,60.650,486865,486.865,55023,55.023
2002,MH,I5,2.037,0,0,0,0,0,0
2002,MH,MH,100.830,205978,205.978,1873346,1873.346,329548,329.548
2002,MH,NR,202.678,974476,974.476,4957991,4957.991,1562013,1562.013
2002,MH,PG,16.295,87104,87.104,323798,323.798,145414,145.414
2002,MH,PH,1.040,0,0,0,0,0,0
2002,MH,PW,2.037,0,0,0,0,0,0
2002,MH,PX,5.092,0,0,0,0,0,0
2002,MH,SB,2.037,0,0,0,0,0,0
2002,MH,TV,4.074,1223,1.223,19489,19.489,3389,3.389
2002,NZ,GL,119.871,143149,143.149,1767535,1767.535,462981,462.981
2002,NZ,H4,36.546,15389,15.389,154901,154.901,56739,56.739
2002,NZ,H5,173.959,103548,103.548,3566623,3566.623,534300,534.300
2002,NZ,I2,89.172,50443,50.443,1464601,1464.601,92044,92.044
2002,NZ,I4,5.848,15230,15.230,80939,80.939,18550,18.550
2002,NZ,I5,20.465,9384,9.384,124634,124.634,87906,87.906
2002,NZ,I8,2.924,21,0.021,5372,5.372,1176,1.176
2002,NZ,LN,159.341,67506,67.506,5709814,5709.814,804818,804.818
2002,NZ,NZ,256.370,0,0,5174779,5174.779,0,0
2002,NZ,PX,222.200,231350,231.350,4113518,4113.518,628255,628.255
2002,NZ,SB,1.461,0,0,0,0,0,0
2002,NZ,TK,29.237,39446,39.446,475841,475.841,117888,117.888
2002,NZ,TV,296.754,191726,191.726,5423714,5423.714,1024880,1024.880
2002,PG,CN,5,0,0,0,0,0,0
2002,PG,FM,239.956,511208,511.208,4021616,4021.616,1811836,1811.836
2002,PG,GL,459.999,373239,373.239,8706671,8706.671,1867443,1867.443
2002,PG,H4,4.978,17,0.017,12775,12.775,540,0.540
2002,PG,H5,49.783,1101,1.101,1322796,1322.796,181743,181.743
2002,PG,HB,0.996,0,0,0,0,0,0
2002,PG,I1,222.034,618118,618.118,2618972,2618.972,1188633,1188.633
2002,PG,I2,226.017,366876,366.876,4871680,4871.680,1525017,1525.017
2002,PG,I3,0.996,0,0,0,0,0,0
2002,PG,I4,56.753,68072,68.072,748837,748.837,151676,151.676
2002,PG,I5,60.736,17743,17.743,693854,693.854,773132,773.132
2002,PG,ID,2,0,0,0,0,0,0
2002,PG,IW,1,0,0,0,0,0,0
2002,PG,JV,0.996,150,0.150,6525,6.525,7350,7.350
2002,PG,LN,116.493,58506,58.506,5046925,5046.925,2156969,2156.969
2002,PG,MH,87.619,82701,82.701,1552263,1552.263,383360,383.360
2002,PG,NR,219.047,550801,550.801,5592689,5592.689,1778730,1778.730
2002,PG,PG,3269.778,7406865,7406.865,35889685,35889.685,28593819,28593.819
2002,PG,PW,0.996,0,0,0,0,0,0
2002,PG,PX,35.844,3501,3.501,862165,862.165,33536,33.536
2002,PG,PY,0.996,0,0,0,0,0,0
2002,PG,SB,1.991,0,0,0,0,0,0
2002,PG,TK,0.996,0,0,0,0,0,0
2002,PG,TV,6.970,248,0.248,12257,12.257,901,0.901
2002,PH,FM,44.590,81419,81.419,373761,373.761,225636,225.636
2002,PH,GL,128.703,32289,32.289,877657,877.657,198686,198.686
2002,PH,H4,3.040,37,0.037,1327,1.327,1350,1.350
2002,PH,H5,1.013,0,0,0,0,0,0
2002,PH,I1,25.335,13322,13.322,100754,100.754,43262,43.262
2002,PH,I2,23.308,10929,10.929,162336,162.336,50249,50.249
2002,PH,I4,1.013,0,0,0,0,0,0
2002,PH,I5,2.027,0,0,0,0,0,0
2002,PH,ID,9,6869,6.869,48172,48.172,22999,22.999
2002,PH,LN,29.389,9133,9.133,134572,134.572,399489,399.489
2002,PH,PG,1554.568,2668535,2668.535,12565884,12565.884,10718311,10718.311
2002,PH,PH,12,1105000,1105,83374374,83374.374,16661671,16661.671
2002,PH,PX,1.013,0,0,0,0,0,0
2002,SB,FM,14.692,9383,9.383,36703,36.703,35382,35.382
2002,SB,GL,12.594,2042,2.042,34179,34.179,27904,27.904
2002,SB,I2,36.731,70907,70.907,406363,406.363,255776,255.776
2002,SB,MH,3.149,5335,5.335,25547,25.547,14501,14.501
2002,SB,NR,17.841,16428,16.428,74030,74.030,65692,65.692
2002,SB,PG,19.940,16390,16.390,47044,47.044,50236,50.236
2002,SB,SB,246.624,170279,170.279,3595145,3595.145,3135735,3135.735
2002,SV,H5,8.197,0,0,0,0,0,0
2002,SV,I5,51.226,292892.425,292.892,855755.397,855.755,223499.450,223.499
2002,SV,IW,2.499,32107.576,32.108,59244.603,59.245,24500.550,24.501
2002,TW,FM,942.755,1665436,1665.436,16582779,16582.779,6390958,6390.958
2002,TW,GL,2248.895,2759165,2759.165,50611791,50611.791,9754827,9754.827
2002,TW,H4,18.425,1915,1.915,449137,449.137,32668,32.668
2002,TW,H5,49.134,41159,41.159,1404390,1404.390,143906,143.906
2002,TW,I1,8.189,436,0.436,19782,19.782,2994,2.994
2002,TW,I2,1274.408,2914415,2914.415,25851915,25851.915,9155607,9155.607
2002,TW,I3,7.166,0,0,0,0,0,0
2002,TW,I4,348.031,653393,653.393,6481713,6481.713,1301867,1301.867
2002,TW,I5,154.566,393386,393.386,4294955,4294.955,1773425,1773.425
2002,TW,I6,5.104,0,0,0,0,0,0
2002,TW,ID,1.021,0,0,0,0,0,0
2002,TW,IW,1.021,0,0,0,0,0,0
2002,TW,LN,339.843,207291,207.291,10848804,10848.804,6667175,6667.175
2002,TW,MH,359.291,432792,432.792,3586520,3586.520,873701,873.701
2002,TW,NR,1274.408,3383296,3383.296,24783688,24783.688,8473758,8473.758
2002,TW,PG,1576.376,4529220,4529.220,32431087,32431.087,16446528,16446.528
2002,TW,PH,3.062,0,0,0,0,0,0
2002,TW,PW,1.024,0,0,0,0,0,0
2002,TW,PX,117.717,28314,28.314,1842108,1842.108,145080,145.080
2002,TW,SB,40.945,47030,47.030,265023,265.023,452571,452.571
2002,TW,TV,1.024,0,0,0,0,0,0
2002,US,AS,28.110,2561,2.561,52880,52.880,12180,12.180
2002,US,AU,1.041,0,0,0,0,0,0
2002,US,CK,226.966,147415,147.415,3477329,3477.329,533288,533.288
2002,US,FJ,5.206,0,0,0,0,0,0
2002,US,FM,15.617,5885,5.885,45954,45.954,18574,18.574
2002,US,GL,543.469,504698,504.698,9084248,9084.248,1772755,1772.755
2002,US,H4,234.254,143545,143.545,3422593,3422.593,584129,584.129
2002,US,H5,739.201,278757,278.757,13118268,13118.268,1544125,1544.125
2002,US,HB,93.702,19215,19.215,728019,728.019,156995,156.995
2002,US,I2,204.061,205917,205.917,2590250,2590.250,665786,665.786
2002,US,I4,30.193,66212,66.212,443368,443.368,78869,78.869
2002,US,I5,109.319,22416,22.416,990325,990.325,723736,723.736
2002,US,I7,1.056,0,0,0,0,0,0
2002,US,I8,1.041,0,0,0,0,0,0
2002,US,JV,348.779,107389,107.389,3745061,3745.061,3040711,3040.711
2002,US,LN,621.554,284462,284.462,8625071,8625.071,6809196,6809.196
2002,US,MH,6.247,5041,5.041,21625,21.625,7036,7.036
2002,US,NR,232.172,390150,390.150,3659223,3659.223,1695649,1695.649
2002,US,PF,2.082,112767,112.767,55718,55.718,48657,48.657
2002,US,PG,143.676,110909,110.909,773666,773.666,706367,706.367
2002,US,PX,999.484,514090,514.090,19939568,19939.568,1928246,1928.246
2002,US,SB,8.329,2856,2.856,6912,6.912,10160,10.160
2002,US,TK,364.395,213599,213.599,5325268,5325.268,771671,771.671
2002,US,TV,844.356,650883,650.883,16767755,16767.755,2637549,2637.549
2002,US,VU,2.082,1015,1.015,57666,57.666,9051,9.051
2002,US,WF,3.124,2739,2.739,36978,36.978,8426,8.426
2002,US,WS,11.452,5482,5.482,63933,63.933,22156,22.156
2002,VN,VN,0,344000,344,12913000,12913,3960000,3960
2002,VU,FM,13.236,4978,4.978,65185,65.185,16675,16.675
2002,VU,GL,165.961,433821,433.821,5427321,5427.321,1226280,1226.280
2002,VU,H4,2.037,248,0.248,90790,90.790,4070,4.070
2002,VU,I2,60.072,191846,191.846,1906454,1906.454,617187,617.187
2002,VU,I4,71.271,146021,146.021,2074296,2074.296,360010,360.010
2002,VU,I5,32.581,167351,167.351,1028334,1028.334,421377,421.377
2002,VU,LN,50.908,49796,49.796,779525,779.525,2100552,2100.552
2002,VU,MH,33.599,48312,48.312,407048,407.048,61751,61.751
2002,VU,NR,66.181,261571,261.571,1426702,1426.702,417604,417.604
2002,VU,PX,13.236,657,0.657,300688,300.688,25332,25.332
2002,VU,SB,5.091,3268,3.268,25439,25.439,8509,8.509
2002,VU,TV,2.037,0,0,0,0,0,0
2003,AU,AU,23,0,0,541000,541,0,0
2003,CN,FM,290.462,216006,216.006,7444050,7444.050,1407072,1407.072
2003,CN,GL,4.611,0,0,0,0,0,0
2003,CN,I1,67.621,26834,26.834,964202,964.202,204814,204.814
2003,CN,I2,81.453,58801,58.801,1125277,1125.277,246474,246.474
2003,CN,MH,1.537,0,0,0,0,0,0
2003,CN,NR,19.979,4596,4.596,222073,222.073,40665,40.665
2003,CN,PG,482.566,293597,293.597,7884839,7884.839,3255351,3255.351
2003,CN,SB,9.221,8659,8.659,198062,198.062,59624,59.624
2003,EC,I5,0,722000,722,667000,667,173000,173
2003,EP,I5,0,793000,793,1708000,1708,99000,99
2003,ES,I5,103.086,1217069.763,1217.070,2724370.129,2724.370,640614.985,640.615
2003,ES,IW,1.122,15930.237,15.930,52629.871,52.630,8385.015,8.385
2003,FM,CK,1.996,0,0,0,0,0,0
2003,FM,FM,237.486,103682,103.682,3230260,3230.260,637032,637.032
2003,FM,GL,84.816,177245,177.245,1259363,1259.363,575166,575.166
2003,FM,H4,12.972,33601,33.601,213458,213.458,80159,80.159
2003,FM,H5,5.987,0,0,0,0,0,0
2003,FM,HB,3.991,0,0,0,0,0,0
2003,FM,I1,60.868,41608,41.608,1040602,1040.602,262680,262.680
2003,FM,I2,94.795,141979,141.979,1111059,1111.059,514427,514.427
2003,FM,I4,0.998,0,0,0,0,0,0
2003,FM,ID,6,436,0.436,13567,13.567,5899,5.899
2003,FM,JV,0.998,0,0,0,0,0,0
2003,FM,LN,0.998,0,0,0,0,0,0
2003,FM,MH,1.996,0,0,0,0,0,0
2003,FM,NR,84.816,86241,86.241,1211633,1211.633,357326,357.326
2003,FM,PG,531.849,449379,449.379,7244841,7244.841,4541435,4541.435
2003,FM,PW,0.998,0,0,0,0,0,0
2003,FM,PX,25.944,77473,77.473,372449,372.449,148858,148.858
2003,FM,SB,243.473,132279,132.279,4142615,4142.615,1689253,1689.253
2003,ID,ID,0,1721000,1721,42817000,42817,12863000,12863
2003,JP,FJ,1.999,0,0,0,0,0,0
2003,JP,FM,2513.688,1745992.448,1745.992,69633449.211,69633.449,9148086.554,9148.087
2003,JP,GL,782.592,642256.405,642.256,8023364.606,8023.365,3365087.400,3365.087
2003,JP,H4,26.986,124688.411,124.688,1836274.582,1836.275,653302.008,653.302
2003,JP,I1,740.614,804815.698,804.816,13872194.524,13872.195,4216813.005,4216.813
2003,JP,I2,922.519,1453635.649,1453.636,21312911.608,21312.912,7616289.951,7616.290
2003,JP,I3,27.985,58810.710,58.811,983583.004,983.583,308137.340,308.137
2003,JP,I4,29.984,19019.295,19.019,465166.739,465.167,99651.152,99.651
2003,JP,I5,6.996,11448.861,11.449,166749.139,166.749,59986.041,59.986
2003,JP,I6,2881,674775.698,674.776,56476349.517,56476.350,3535471.471,3535.471
2003,JP,ID,15,11598.049,11.598,142650.191,142.650,60767.704,60.768
2003,JP,JP,0,1000,1,1632000,1632,86000,86
2003,JP,MH,62.967,22226.506,22.227,470122.374,470.122,116455.259,116.455
2003,JP,NR,348.818,216671.108,216.671,3447497.056,3447.497,1135243.197,1135.243
2003,JP,PW,86.955,202481.183,202.481,1064722.467,1064.722,1060895.416,1060.895
2003,JP,PX,4.997,876.412,0.876,20988.997,20.989,4591.942,4.592
2003,JP,SB,228.881,303171.741,303.172,2655830.787,2655.831,1588461.237,1588.461
2003,JP,TV,58.969,50531.700,50.532,555148.821,555.149,264759.658,264.760
2003,KI,FM,47.475,44542,44.542,404935,404.935,119100,119.100
2003,KI,GL,4.040,7556,7.556,36395,36.395,22515,22.515
2003,KI,GU,3.030,0,0,0,0,0,0
2003,KI,I1,26.263,29066,29.066,874082,874.082,198659,198.659
2003,KI,I2,14.141,13827,13.827,325401,325.401,78809,78.809
2003,KI,ID,3,321,0.321,38878,38.878,10461,10.461
2003,KI,MP,2.020,0,0,0,0,0,0
2003,KI,NR,6.061,1870,1.870,14529,14.529,4472,4.472
2003,KI,PG,89.899,102228,102.228,1612638,1612.638,894716,894.716
2003,KI,PW,1.010,0,0,0,0,0,0
2003,KI,SB,6.061,0,0,0,0,0,0
2003,KR,FM,1694.019,466123,466.123,36291826,36291.826,7474689,7474.689
2003,KR,GL,230.037,243795,243.795,2132085,2132.085,1194740,1194.740
2003,KR,H4,5.898,0,0,0,0,0,0
2003,KR,I1,750.276,215479,215.479,18126487,18126.487,4773105,4773.105
2003,KR,I2,386.935,214199,214.199,5066570,5066.570,2628781,2628.781
2003,KR,I4,9.437,30,0.030,5172,5.172,5010,5.010
2003,KR,ID,42.684,9048,9.048,1114674,1114.674,391120,391.120
2003,KR,KR,1.186,0,0,0,0,0,0
2003,KR,MH,33.031,2472,2.472,99004,99.004,89660,89.660
2003,KR,NR,126.226,34235,34.235,702454,702.454,288016,288.016
2003,KR,PG,2944.478,1492839,1492.839,60613037,60613.037,37403376,37403.376
2003,KR,PX,4.719,0,0,0,0,0,0
2003,KR,SB,355.084,56626,56.626,5151817,5151.817,3036451,3036.451
2003,MH,FM,47.979,123919,123.919,1075973,1075.973,208616,208.616
2003,MH,GL,606.369,1699354,1699.354,11477111,11477.111,4052227,4052.227
2003,MH,H4,1.021,0,0,0,0,0,0
2003,MH,HB,1.021,0,0,0,0,0,0
2003,MH,I1,2.042,0,0,0,0,0,0
2003,MH,I2,152.103,360358,360.358,3007880,3007.880,843032,843.032
2003,MH,I4,283.789,681202,681.202,4564930,4564.930,1422711,1422.711
2003,MH,I5,3.062,0,0,155759,155.759,16601,16.601
2003,MH,ID,1.007,0,0,0,0,0,0
2003,MH,MH,70.437,157116,157.116,1367281,1367.281,403406,403.406
2003,MH,NR,117.395,199187,199.187,1579278,1579.278,374486,374.486
2003,MH,PG,155.165,203585,203.585,1609159,1609.159,425681,425.681
2003,MH,PH,5.034,0,0,0,0,0,0
2003,MH,PW,4.083,0,0,0,0,0,0
2003,MH,PX,1.021,0,0,0,0,0,0
2003,MH,SB,76.561,96028,96.028,1399536,1399.536,370571,370.571
2003,MH,TV,2.042,0,0,0,0,0,0
2003,NZ,FM,173.546,116269,116.269,2527893,2527.893,424280,424.280
2003,NZ,GL,182.735,317691,317.691,2508898,2508.898,1621188,1621.188
2003,NZ,H4,38.793,109347,109.347,839366,839.366,468264,468.264
2003,NZ,H5,5.104,13637,13.637,74311,74.311,59561,59.561
2003,NZ,I1,75.543,36015,36.015,1199571,1199.571,221865,221.865
2003,NZ,I2,169.463,223999,223.999,1907889,1907.889,755253,755.253
2003,NZ,I4,52.064,152906,152.906,1044922,1044.922,477544,477.544
2003,NZ,I5,3.063,0,0,0,0,0,0
2003,NZ,I7,1.032,0,0,0,0,0,0
2003,NZ,MH,14.292,18192,18.192,154666,154.666,105727,105.727
2003,NZ,NZ,172.347,0,0,3385267,3385.267,2395,2.395
2003,NZ,PX,61.251,155895,155.895,1048655,1048.655,499673,499.673
2003,NZ,SB,85.753,38268,38.268,1454209,1454.209,552606,552.606
2003,NZ,TK,3.063,536,0.536,5187,5.187,3207,3.207
