yy,flag,eez,alb_kg,alb_mt,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt,oth_kg,oth_mt
2008,JP,PX,8710.998,8.711,36682.049,36.682,0,0,4634.018,4.634,0,0
2008,JP,SB,979927.004,979.927,732278.969,732.279,0,0,4112409.958,4112.410,0,0
2008,KI,I1,0,0,3022.591,3.023,0,0,176.419,0.176,0,0
2008,KI,I3,0,0,0,0,0,0,0,0,0,0
2008,KI,PW,0,0,40977.409,40.977,0,0,6823.581,6.824,0,0
2008,KR,GL,20807,20.807,841525,841.525,0,0,619851,619.851,0,0
2008,KR,H4,17448,17.448,147462,147.462,0,0,66737,66.737,0,0
2008,KR,H5,2174,2.174,72936,72.936,0,0,21641,21.641,0,0
2008,KR,I1,105,0.105,1373,1.373,0,0,970,0.970,0,0
2008,KR,I2,53121,53.121,98674,98.674,0,0,161823,161.823,0,0
2008,KR,I4,337253.507,337.254,6232369,6232.369,993.500,0.994,2039144.039,2039.144,0,0
2008,KR,I5,337253.507,337.254,6232369,6232.369,993.500,0.994,2039144.039,2039.144,0,0
2008,KR,I8,474,0.474,0,0,0,0,308,0.308,0,0
2008,KR,LN,29841,29.841,1931509,1931.509,0,0,616594,616.594,0,0
2008,KR,PX,89320,89.320,854880,854.880,0,0,567110,567.110,0,0
2008,KR,SB,463843,463.843,396335,396.335,13,0.013,1395112,1395.112,0,0
2008,KR,TV,122811,122.811,189776,189.776,0,0,308571,308.571,0,0
2008,KR,VU,6549,6.549,1792,1.792,0,0,8995,8.995,0,0
2008,MH,MH,15000,15,375000,375,0,0,91000,91,0,0
2008,NC,I7,22031.184,22.031,678.406,0.678,0,0,1694.410,1.694,0,0
2008,NC,NC,1483968.816,1483.969,62321.594,62.322,0,0,422305.590,422.306,0,0
2008,NU,NU,337000,337,51000,51,7000,7,40000,40,0,0
2008,NZ,I7,493.727,0.494,0,0,0,0,0,0,0,0
2008,NZ,NZ,381506.273,381.506,133000,133,0,0,11000,11,0,0
2008,PF,I5,5698.595,5.699,2367.063,2.367,28.692,0.029,4329.727,4.330,0,0
2008,PF,I9,2114.834,2.115,2029.688,2.030,0,0,116.752,0.117,0,0
2008,PF,PF,3060186.571,3060.187,485603.245,485.603,17971.308,17.971,442553.521,442.554,0,0
2008,PG,FM,2447.684,2.448,73686.407,73.686,0,0,68160.378,68.160,0,0
2008,PG,I1,91.241,0.091,13887.004,13.887,0,0,22754.071,22.754,0,0
2008,PG,PG,461461.076,461.461,113426.589,113.427,0,0,2168085.551,2168.086,0,0
2008,PH,PH,0,0,59000,59,0,0,484000,484,0,0
2008,TO,TO,220000,220,81000,81,0,0,291000,291,0,0
2008,TW,CK,63743,63.743,4186,4.186,0,0,1492,1.492,0,0
2008,TW,FJ,7881,7.881,585,0.585,0,0,1965,1.965,0,0
2008,TW,FM,1334,1.334,649799,649.799,1223,1.223,237418,237.418,0,0
2008,TW,GL,463,0.463,9790,9.790,0,0,1651,1.651,0,0
2008,TW,H4,195,0.195,315,0.315,0,0,215,0.215,0,0
2008,TW,H5,3501,3.501,62825,62.825,45,0.045,9884,9.884,0,0
2008,TW,I1,155,0.155,2438671.160,2438.671,9132.900,9.133,3642033.500,3642.034,0,0
2008,TW,I2,3340044,3340.044,28898,28.898,660,0.660,17054,17.054,0,0
2008,TW,I3,14490,14.490,1045144.783,1045.145,3914.100,3.914,1560871.500,1560.872,0,0
2008,TW,I4,0,0,3539189.500,3539.190,86173,86.173,70541.509,70.542,0,0
2008,TW,I5,0,0,3539189.500,3539.190,86173,86.173,70541.509,70.542,0,0
2008,TW,I6,918780.516,918.781,215400,215.400,0,0,2365830,2365.830,0,0
2008,TW,I7,953167.520,953.168,7361,7.361,0,0,7404,7.404,0,0
2008,TW,I8,72120,72.120,3393,3.393,0,0,17342,17.342,0,0
2008,TW,I9,1000,1,332,0.332,0,0,306,0.306,0,0
2008,TW,ID,3140,3.140,184531,184.531,0,0,209240,209.240,0,0
2008,TW,IW,1740,1.740,210,0.210,0,0,1050,1.050,0,0
2008,TW,LN,62919,62.919,874812,874.812,687,0.687,202929,202.929,0,0
2008,TW,MH,0,0,1835,1.835,0,0,285,0.285,0,0
2008,TW,PG,71100,71.100,28162,28.162,0,0,455682,455.682,0,0
2008,TW,PH,0,0,148045,148.045,0,0,1578795,1578.795,0,0
2008,TW,PW,17234,17.234,1289665,1289.665,0,0,593469,593.469,0,0
2008,TW,PX,34570,34.570,585329,585.329,0,0,125901,125.901,0,0
2008,TW,SB,2034307,2034.307,140307,140.307,401,0.401,900880,900.880,0,0
2008,TW,TV,885,0.885,0,0,0,0,100,0.100,0,0
2008,TW,TW,249500,249.500,359000,359,0,0,3943000,3943,0,0
2008,TW,VU,1037731,1037.731,72025,72.025,591,0.591,395120,395.120,0,0
2008,US,AS,2830164.796,2830.165,75373.911,75.374,127943.942,127.944,278137.714,278.138,0,0
2008,US,CK,484978.493,484.978,37524.011,37.524,15873.498,15.873,18961.053,18.961,0,0
2008,US,H4,2122.013,2.122,562.901,0.563,31.079,0.031,653.399,0.653,0,0
2008,US,H5,49763.758,49.764,6390.472,6.390,3867.128,3.867,13394.705,13.395,0,0
2008,US,HW,52239.796,52.240,1488521.655,1488.522,41797.222,41.797,357031.331,357.031,0,0
2008,US,I5,136431.373,136.431,899989.636,899.990,38980.133,38.980,221692.436,221.692,0,0
2008,US,I6,28030.053,28.030,2029655.539,2029.656,26206.845,26.207,184078.890,184.079,0,0
2008,US,I7,38557.935,38.558,1626.929,1.627,849.526,0.850,2526.481,2.526,0,0
2008,US,I9,32139.535,32.140,1219.094,1.219,1171.629,1.172,1372.140,1.372,0,0
2008,US,IW,780.432,0.780,78.164,0.078,56.509,0.057,43.560,0.044,0,0
2008,US,JT,81249.545,81.250,151896.359,151.896,8617.965,8.618,37035.937,37.036,0,0
2008,US,PY,49.230,0.049,78936.859,78.937,1397.835,1.398,36161.406,36.161,0,0
2008,US,TK,111493.004,111.493,9224.519,9.225,15206.687,15.207,17910.944,17.911,0,0
2008,VN,VN,15000,15,3358000,3358,0,0,10375000,10375,0,0
2008,VU,FJ,2012.426,2.012,112.525,0.113,0,0,616.947,0.617,0,0
2008,VU,H4,2600.840,2.601,134.654,0.135,0,0,82.328,0.082,0,0
2008,VU,H5,53569.940,53.570,134714.826,134.715,0,0,38545.200,38.545,0,0
2008,VU,I2,7008.661,7.009,802.138,0.802,0,0,1319.188,1.319,0,0
2008,VU,I3,46499.718,46.500,6277.640,6.278,0,0,8683.850,8.684,0,0
2008,VU,I4,179887.155,179.887,65160.677,65.161,0,0,10417.644,10.418,0,0
2008,VU,I5,166337.149,166.337,160026.397,160.026,0,0,44390.310,44.390,0,0
2008,VU,I6,2202133.987,2202.134,151540.481,151.540,0,0,17020.552,17.021,0,0
2008,VU,I7,2852295.234,2852.295,191745.446,191.745,0,0,96706.682,96.707,0,0
2008,VU,I8,82763.688,82.764,3877.956,3.878,0,0,23471.696,23.472,0,0
2008,VU,I9,60955.710,60.956,2230.405,2.230,0,0,5388.846,5.389,0,0
2008,VU,LN,46035.295,46.035,63019.717,63.020,0,0,18765.252,18.765,0,0
2008,VU,MA,411.832,0.412,0,0,0,0,0,0,0,0
2008,VU,PX,66387.575,66.388,209566.548,209.567,0,0,48315.153,48.315,0,0
2008,VU,SB,558033.147,558.033,36845.420,36.845,0,0,168941.857,168.942,0,0
2008,VU,VU,907067.643,907.068,53945.179,53.945,0,0,377334.486,377.334,0,0
2008,WS,WS,2342000,2342,106000,106,31000,31,317000,317,0,0
2009,AU,AU,1470965.654,1470.966,687865.398,687.865,9984.441,9.984,1362939.489,1362.939,0,0
2009,AU,I7,51768.034,51.768,37553.613,37.554,15.559,0.016,23736.092,23.736,0,0
2009,AU,NF,266.327,0.266,580.989,0.581,0,0,324.419,0.324,0,0
2009,BZ,I2,1851.643,1.852,17866.530,17.867,0,0,18393.586,18.394,0,0
2009,BZ,SB,24148.357,24.148,25133.470,25.133,0,0,102606.414,102.606,0,0
2009,CK,CK,1356952.312,1356.952,164546.463,164.546,79973.708,79.974,140203.060,140.203,0,0
2009,CK,H4,16403.205,16.403,13688.866,13.689,0,0,3025.955,3.026,0,0
2009,CK,H5,947.940,0.948,133.368,0.133,238.287,0.238,115.397,0.115,0,0
2009,CK,I2,1526.184,1.526,308.745,0.309,78.634,0.079,451.969,0.452,0,0
2009,CK,I8,8270.490,8.270,346.755,0.347,2092.155,2.092,4009.391,4.009,0,0
2009,CK,I9,4083.736,4.084,70.017,0.070,0,0,141.682,0.142,0,0
2009,CK,NU,86941.522,86.942,4747.893,4.748,5658.113,5.658,6676.978,6.677,0,0
2009,CK,SB,16465.773,16.466,1205.645,1.206,315.729,0.316,9274.683,9.275,0,0
2009,CK,TV,55948.851,55.949,31679.509,31.680,607.631,0.608,26380.952,26.381,0,0
2009,CK,VU,3459.986,3.460,272.736,0.273,35.743,0.036,6719.930,6.720,0,0
2009,CN,FJ,384381,384.381,4910,4.910,11536,11.536,39575,39.575,0,0
2009,CN,FM,8577,8.577,534824,534.824,370,0.370,197260,197.260,0,0
2009,CN,GL,117,0.117,67818,67.818,0,0,18013,18.013,0,0
2009,CN,H4,693,0.693,13201,13.201,0,0,4774,4.774,0,0
2009,CN,H5,15876,15.876,246130,246.130,0,0,80509,80.509,0,0
2009,CN,I1,0,0,484,0.484,0,0,52,0.052,0,0
2009,CN,I2,112782,112.782,162746,162.746,782,0.782,117652,117.652,0,0
2009,CN,I3,1352,1.352,43515,43.515,0,0,4956,4.956,0,0
2009,CN,I4,0,0,5170746.924,5170.747,0,0,2551944.540,2551.945,0,0
2009,CN,I5,0,0,5170746.924,5170.747,0,0,2551944.540,2551.945,0,0
2009,CN,I7,14653988.597,14653.989,0,0,0,0,0,0,0,0
2009,CN,I8,148750,148.750,4649,4.649,5718,5.718,28822,28.822,0,0
2009,CN,IW,0,0,10463,10.463,0,0,983,0.983,0,0
2009,CN,LN,124568,124.568,2076082,2076.082,0,0,547238,547.238,0,0
2009,CN,MH,29334,29.334,1173009,1173.009,0,0,413060,413.060,0,0
2009,CN,PX,31869,31.869,421937,421.937,0,0,111763,111.763,0,0
2009,CN,SB,2406947,2406.947,125403,125.403,29578,29.578,711412,711.412,0,0
2009,CN,VU,2229765,2229.765,62335,62.335,39275,39.275,578042,578.042,0,0
2009,ES,I6,35000,35,23000,23,500,0.500,3500,3.500,0,0
2009,ES,I7,35000,35,23000,23,500,0.500,3500,3.500,0,0
2009,FJ,FJ,5636607.447,5636.607,361160.463,361.160,23748.868,23.749,1512465.075,1512.465,0,0
2009,FJ,H4,19626.524,19.627,14232.084,14.232,400.888,0.401,10504.384,10.504,0,0
2009,FJ,I2,435496.595,435.497,42814.472,42.814,5677.659,5.678,181345.310,181.345,0,0
2009,FJ,I7,1165555.741,1165.556,29408.932,29.409,5527.496,5.527,7144.605,7.145,0,0
2009,FJ,I8,512719.025,512.719,9947.804,9.948,11258.833,11.259,121536.094,121.536,0,0
2009,FJ,MA,10188.837,10.189,222.298,0.222,0,0,1113.184,1.113,0,0
2009,FJ,SB,2715281.682,2715.282,187104.660,187.105,33053.543,33.054,1023202.716,1023.203,0,0
2009,FJ,TV,123518.044,123.518,69085.978,69.086,699.855,0.700,41430.569,41.431,0,0
2009,FJ,VU,1896005.980,1896.006,54023.309,54.023,24632.859,24.633,541258.028,541.258,0,0
2009,FM,FM,13285.942,13.286,679102.056,679.102,0,0,287377.957,287.378,0,0
2009,FM,GL,0,0,252.662,0.253,0,0,287.349,0.287,0,0
2009,FM,I2,220.615,0.221,33819.487,33.819,0,0,26444.880,26.445,0,0
2009,FM,I3,328.472,0.328,23112.723,23.113,0,0,4145.031,4.145,0,0
2009,FM,I4,348.082,0.348,23346.441,23.346,0,0,3369.186,3.369,0,0
2009,FM,MH,25816.889,25.817,635366.644,635.367,0,0,261375.591,261.376,0,0
2009,ID,ID,0,0,5816000,5816,0,0,25963000,25963,0,0
2009,JP,FM,33201.022,33.201,876300.977,876.301,70,0.070,619018.047,619.018,0,0
2009,JP,GL,7216.021,7.216,74738.972,74.739,0,0,26124.969,26.125,0,0
2009,JP,H5,40215.526,40.216,356903.626,356.904,0,0,154514.786,154.515,0,0
2009,JP,I1,139.282,0.139,115443.886,115.444,0,0,81731.829,81.732,0,0
2009,JP,I2,34602.295,34.602,941140.129,941.140,0,0,2157068.217,2157.068,0,0
2009,JP,I3,1264232.610,1264.233,250658.993,250.659,0,0,818686.303,818.686,0,0
2009,JP,I4,49448.687,49.449,1034871.793,1034.872,0,0,528892.843,528.893,0,0
2009,JP,I5,1218.955,1.219,355396.614,355.397,0,0,108691.419,108.691,0,0
2009,JP,I6,1447343.706,1447.344,2105978.937,2105.979,0,0,150973.581,150.974,0,0
2009,JP,I7,1487451.672,1487.452,385365.923,385.366,0,0,97018.339,97.018,0,0
2009,JP,JP,18888504.246,18888.504,9557123.115,9557.123,6000,6,4041444.481,4041.444,0,0
2009,JP,LN,42.020,0.042,48726.020,48.726,0,0,5465.020,5.465,0,0
2009,JP,MH,27723.004,27.723,194770.035,194.770,0,0,115310.015,115.310,0,0
2009,JP,PW,5312.990,5.313,497094.966,497.095,45,0.045,116661.015,116.661,0,0
2009,JP,PX,30426.001,30.426,130712.011,130.712,0,0,100302.017,100.302,0,0
2009,JP,SB,1222922.027,1222.922,727774.001,727.774,0,0,4917097.018,4917.097,0,0
2009,KR,GL,56997,56.997,1575658,1575.658,222,0.222,863935,863.935,0,0
2009,KR,H4,24595,24.595,89092,89.092,36,0.036,126340,126.340,0,0
2009,KR,H5,7170,7.170,106226,106.226,246,0.246,30396,30.396,0,0
2009,KR,I2,88916,88.916,149244,149.244,9,0.009,264597,264.597,0,0
2009,KR,I3,25,0.025,8076,8.076,0,0,1038,1.038,0,0
2009,KR,I4,399969.500,399.970,4826770.424,4826.770,0,0,2545096,2545.096,0,0
2009,KR,I5,399969.500,399.970,4826770.424,4826.770,0,0,2545096,2545.096,0,0
2009,KR,IW,0,0,1647,1.647,0,0,1065,1.065,0,0
2009,KR,LN,34979,34.979,1382563,1382.563,0,0,834445,834.445,0,0
2009,KR,PX,169502,169.502,1696317,1696.317,527,0.527,950093,950.093,0,0
2009,KR,SB,299231,299.231,353966,353.966,18,0.018,1475787,1475.787,0,0
2009,KR,TV,126646,126.646,214670,214.670,0,0,394112,394.112,0,0
2009,MH,MH,10000,10,381000,381,0,0,120000,120,0,0
2009,NC,I7,38228.849,38.229,254.650,0.255,0,0,1337.205,1.337,0,0
2009,NC,NC,1610771.151,1610.771,50745.350,50.745,0,0,485662.795,485.663,0,0
2009,NU,NU,154000,154,10000,10,5000,5,20000,20,0,0
2009,NZ,I7,142.514,0.143,53.112,0.053,0,0,0,0,0,0
2009,NZ,NZ,421857.486,421.857,252946.888,252.947,1000,1,3000,3,0,0
2009,PF,I5,492.028,0.492,75.641,0.076,0,0,424.581,0.425,0,0
2009,PF,PF,3559507.972,3559.508,586924.359,586.924,25000,25,715575.419,715.575,0,0
2009,PG,I1,40.951,0.041,5098.513,5.099,0,0,404.522,0.405,0,0
2009,PG,PG,905959.048,905.959,122901.487,122.901,0,0,2713595.478,2713.595,0,0
2009,PH,PH,0,0,59000,59,0,0,484000,484,0,0
2009,TO,TO,124000,124,38000,38,0,0,109000,109,0,0
2009,TW,CK,971755,971.755,62315,62.315,1916,1.916,77596,77.596,0,0
2009,TW,FJ,5603,5.603,189,0.189,0,0,3530,3.530,0,0
2009,TW,FM,1883,1.883,634494,634.494,571,0.571,298950,298.950,0,0
2009,TW,GL,9088,9.088,188911,188.911,0,0,52216,52.216,0,0
2009,TW,H4,1851,1.851,11799,11.799,0,0,1944,1.944,0,0
2009,TW,H5,2538,2.538,37827,37.827,135,0.135,10102,10.102,0,0
2009,TW,I1,0,0,1488798.500,1488.799,34967.800,34.968,4665458.123,4665.458,0,0
2009,TW,I2,3418950.922,3418.951,41831,41.831,7,0.007,34501,34.501,0,0
2009,TW,I3,37630,37.630,638056.500,638.057,14986.200,14.986,1999482.053,1999.482,0,0
2009,TW,I4,23,0.023,3235684.544,3235.685,250040.997,250.041,722312.484,722.312,0,0
2009,TW,I5,0,0,3234972.544,3234.973,250040.997,250.041,722484.484,722.484,0,0
2009,TW,I6,1954331.550,1954.332,243600,243.600,0,0,2331900,2331.900,0,0
2009,TW,I7,2319235.561,2319.236,4189,4.189,34,0.034,3027,3.027,0,0
2009,TW,I8,83931,83.931,3071,3.071,99,0.099,18914,18.914,0,0
2009,TW,I9,151076,151.076,3436,3.436,1500,1.500,6441,6.441,0,0
2009,TW,ID,10360,10.360,48964,48.964,0,0,112639,112.639,0,0
2009,TW,LN,186868,186.868,1369998,1369.998,565,0.565,519626,519.626,0,0
2009,TW,MH,0,0,230,0.230,0,0,60,0.060,0,0
2009,TW,PG,56886,56.886,13947,13.947,0,0,229068,229.068,0,0
2009,TW,PH,0,0,162670,162.670,0,0,1554740,1554.740,0,0
2009,TW,PW,1645,1.645,367408,367.408,0,0,240260,240.260,0,0
2009,TW,PX,70279,70.279,890077,890.077,676,0.676,291512,291.512,0,0
2009,TW,SB,3127117,3127.117,174983,174.983,8909,8.909,1376508,1376.508,0,0
2009,TW,TW,256000,256,406000,406,0,0,3886500,3886.500,0,0
2009,TW,VU,1178949,1178.949,55549,55.549,7552,7.552,533229,533.229,0,0
2009,US,AS,3188170.433,3188.170,166719.486,166.719,128063.212,128.063,320291.396,320.291,0,0
2009,US,CK,590410.210,590.410,73890.944,73.891,23911.078,23.911,69706.496,69.706,0,0
2009,US,H4,3444.286,3.444,1788.134,1.788,84.932,0.085,2465.873,2.466,0,0
2009,US,H5,47.747,0.048,1285.893,1.286,115.455,0.115,1932.776,1.933,0,0
2009,US,HW,47435.585,47.436,1164379.554,1164.380,35425.670,35.426,145813.282,145.813,0,0
2009,US,I4,476.814,0.477,3408.500,3.409,77.447,0.077,1730.629,1.731,0,0
2009,US,I5,52295.911,52.296,900901.859,900.902,53184.581,53.185,141643.797,141.644,0,0
2009,US,I6,45484.886,45.485,1535291.436,1535.291,20201.926,20.202,90788.253,90.788,0,0
2009,US,I7,76972.184,76.972,2792.615,2.793,1587.171,1.587,1065.378,1.065,0,0
2009,US,I9,25955.102,25.955,2522.930,2.523,1238.152,1.238,2538.086,2.538,0,0
2009,US,JT,32306.804,32.307,90460.186,90.460,5271.304,5.271,15950.808,15.951,0,0
2009,US,PY,0,0,46558.466,46.558,2839.073,2.839,33073.232,33.073,0,0
2009,VN,VN,13000,13,2992000,2992,0,0,9244000,9244,0,0
2009,VU,CK,1723490.612,1723.491,186188.477,186.188,0,0,193642.239,193.642,0,0
2009,VU,GL,55174.286,55.174,18140.521,18.141,0,0,4448.017,4.448,0,0
2009,VU,H4,7533.435,7.533,13031.981,13.032,0,0,2250.514,2.251,0,0
2009,VU,H5,18439.080,18.439,109436.555,109.437,0,0,15674.585,15.675,0,0
2009,VU,I2,41843.956,41.844,9955.885,9.956,0,0,25271.774,25.272,0,0
2009,VU,I3,27411.313,27.411,2495.831,2.496,0,0,5225.195,5.225,0,0
2009,VU,I4,58182.526,58.183,35637.766,35.638,0,0,2031.464,2.031,0,0
2009,VU,I5,274291.586,274.292,159629.608,159.630,0,0,45157.320,45.157,0,0
2009,VU,I6,1477791.858,1477.792,128265.049,128.265,0,0,11633.660,11.634,0,0
2009,VU,I7,4432124.104,4432.124,195289.724,195.290,0,0,33150.570,33.151,0,0
2009,VU,I8,41802.443,41.802,818.058,0.818,0,0,21445.902,21.446,0,0
2009,VU,I9,452116.134,452.116,24972.554,24.973,0,0,34941.983,34.942,0,0
2009,VU,LN,328472.827,328.473,131009.847,131.010,0,0,46876.707,46.877,0,0
2009,VU,MA,13506.590,13.507,590.417,0.590,0,0,52.009,0.052,0,0
2009,VU,PX,18963.945,18.964,308936.476,308.936,0,0,73385.770,73.386,0,0
2009,VU,SB,324591.117,324.591,28201.071,28.201,0,0,133712.548,133.713,0,0
2009,VU,TV,45048.877,45.049,18957.555,18.958,0,0,10847.478,10.847,0,0
2009,VU,VU,202215.407,202.215,11442.624,11.443,0,0,141252.273,141.252,0,0
2009,WS,WS,2816000,2816,117000,117,77000,77,412000,412,0,0
2010,AU,AU,705850.101,705.850,437387.573,437.388,3782.456,3.782,1307882.017,1307.882,0,0
2010,AU,I7,39103.776,39.104,20472.907,20.473,217.544,0.218,50940.539,50.941,0,0
2010,AU,NF,46.123,0.046,139.521,0.140,0,0,177.445,0.177,0,0
2010,BZ,SB,10000,10,89000,89,0,0,28000,28,0,0
2010,CK,CK,2229113.818,2229.114,256387.513,256.388,120722.947,120.723,157102.011,157.102,0,0
2010,CK,H4,79.571,0.080,1467.359,1.467,0,0,95.207,0.095,0,0
2010,CK,I2,532.648,0.533,6033.633,6.034,0,0,2284.948,2.285,0,0
2010,CK,I7,155.969,0.156,0,0,151.842,0.152,13.789,0.014,0,0
2010,CK,I8,3683.978,3.684,131.013,0.131,0,0,239.656,0.240,0,0
2010,CK,I9,45127.648,45.128,4442.250,4.442,0,0,879.180,0.879,0,0
2010,CK,NU,99143.708,99.144,6393.487,6.393,3125.213,3.125,3887.038,3.887,0,0
2010,CK,TV,35104.933,35.105,43508.892,43.509,0,0,26063.512,26.064,0,0
2010,CK,VU,10057.728,10.058,635.856,0.636,0,0,1434.659,1.435,0,0
2010,CN,FJ,153067,153.067,2536,2.536,75,0.075,16540,16.540,0,0
2010,CN,FM,10732,10.732,225855,225.855,0,0,95338,95.338,0,0
2010,CN,GL,2063,2.063,41287,41.287,0,0,11636,11.636,0,0
2010,CN,H4,4339,4.339,27252,27.252,0,0,10982,10.982,0,0
2010,CN,H5,25087,25.087,117277,117.277,0,0,57672,57.672,0,0
2010,CN,I2,8130,8.130,16455,16.455,80,0.080,46262,46.262,0,0
2010,CN,I3,4270,4.270,30842,30.842,0,0,9957,9.957,0,0
2010,CN,I4,0,0,4662436,4662.436,0,0,394962.487,394.962,0,0
2010,CN,I5,0,0,4662436,4662.436,0,0,394962.487,394.962,0,0
2010,CN,I7,11300023.261,11300.023,0,0,0,0,0,0,0,0
2010,CN,I8,122819,122.819,1428,1.428,1401,1.401,20777,20.777,0,0
2010,CN,IW,0,0,8835,8.835,0,0,1039,1.039,0,0
2010,CN,LN,377617,377.617,2790438,2790.438,0,0,728202,728.202,0,0
2010,CN,MH,80552,80.552,1243925,1243.925,10,0.010,576639,576.639,0,0
2010,CN,PX,18251,18.251,72476,72.476,0,0,59071,59.071,0,0
2010,CN,SB,68417,68.417,1575,1.575,959,0.959,8665,8.665,0,0
2010,CN,TV,0,0,117,0.117,0,0,0,0,0,0
2010,CN,VU,849633,849.633,18830,18.830,20207,20.207,143295,143.295,0,0
2010,ES,I6,6500,6.500,7500,7.500,500,0.500,1500,1.500,0,0
2010,ES,I7,6500,6.500,7500,7.500,500,0.500,1500,1.500,0,0
2010,FJ,CK,139382.305,139.382,47080.755,47.081,60.493,0.060,79310.729,79.311,0,0
2010,FJ,FJ,6222775.016,6222.775,351400.414,351.400,59787.743,59.788,1876611.760,1876.612,0,0
2010,FJ,H4,1062.685,1.063,7883.931,7.884,38.088,0.038,2230.903,2.231,0,0
2010,FJ,I2,25096.328,25.096,14850.992,14.851,2957.459,2.957,51027.822,51.028,0,0
2010,FJ,I4,1331.733,1.332,99.559,0.100,0,0,449.990,0.450,0,0
2010,FJ,I7,939298.845,939.299,11485.977,11.486,13756.670,13.757,15466.678,15.467,0,0
2010,FJ,I8,386518.398,386.518,5528.706,5.529,21663.394,21.663,59634.509,59.635,0,0
2010,FJ,I9,5089.433,5.089,761.370,0.761,44.810,0.045,101.400,0.101,0,0
2010,FJ,MA,13716.830,13.717,109.040,0.109,0,0,3765.901,3.766,0,0
2010,FJ,SB,91242.206,91.242,3164.949,3.165,1545.945,1.546,16018.042,16.018,0,0
2010,FJ,TV,182283.829,182.284,70265.102,70.265,9835.795,9.836,260849.485,260.849,0,0
2010,FJ,VU,1244202.299,1244.202,26369.206,26.369,42309.602,42.310,236532.780,236.533,0,0
2010,FM,FM,11237.172,11.237,534979.644,534.980,681.627,0.682,255082.348,255.082,0,0
2010,FM,GL,0,0,134.528,0.135,0,0,284.625,0.285,0,0
2010,FM,I2,1057.871,1.058,15713.134,15.713,28.050,0.028,10919.669,10.920,0,0
2010,FM,I3,1639.088,1.639,19041.638,19.042,0,0,6768.552,6.769,0,0
2010,FM,I4,2774.203,2.774,43296.312,43.296,116.410,0.116,15991.430,15.991,0,0
2010,FM,MH,36291.666,36.292,499834.744,499.835,173.913,0.174,225953.381,225.953,0,0
2010,ID,ID,0,0,3380000,3380,0,0,23245000,23245,0,0
2010,JP,FM,34552.031,34.552,682733.959,682.734,76,0.076,639889.945,639.890,0,0
2010,JP,GL,18533.969,18.534,114739.965,114.740,344,0.344,125269.008,125.269,0,0
2010,JP,H5,24612.638,24.613,478512.039,478.512,0,0,563804.362,563.804,0,0
2010,JP,I1,192.500,0.193,69586.005,69.586,0,0,236646.052,236.646,0,0
2010,JP,I2,53545.594,53.546,442806.502,442.807,0,0,1440719.651,1440.720,0,0
2010,JP,I3,1097446.075,1097.446,193773.873,193.774,0,0,990707.093,990.707,0,0
2010,JP,I4,50845.025,50.845,1825157.821,1825.158,0,0,797821.277,797.821,0,0
2010,JP,I5,2248.056,2.248,163657.468,163.657,0,0,56841.693,56.842,0,0
2010,JP,I6,2107474.944,2107.475,2322509.916,2322.510,0,0,233896.892,233.897,0,0
2010,JP,I7,826143.588,826.144,351964.186,351.964,0,0,194878.738,194.879,0,0
2010,JP,ID,350.006,0.350,5974.023,5.974,0,0,8019.977,8.020,0,0
2010,JP,JP,18059184.556,18059.185,8184947.184,8184.947,3000,3,6104719.365,6104.719,0,0
2010,JP,LN,0,0,26449.040,26.449,0,0,27028.978,27.029,0,0
2010,JP,MH,106846.025,106.846,468152.034,468.152,0,0,281685.050,281.685,0,0
2010,JP,NR,38.019,0.038,39706.023,39.706,0,0,46137.021,46.137,0,0
2010,JP,PW,4117.025,4.117,443219.008,443.219,0,0,242012.043,242.012,0,0
2010,JP,PX,546.975,0.547,43506.013,43.506,0,0,26029.059,26.029,0,0
2010,JP,SB,1471299.981,1471.300,659256.002,659.256,0,0,4996567.008,4996.567,0,0
2010,JP,TV,241022.994,241.023,102349.027,102.349,0,0,453327.022,453.327,0,0
2010,KI,KI,66000,66,3000,3,0,0,4000,4,0,0
2010,KR,FJ,10980,10.980,120,0.120,190,0.190,1010,1.010,0,0
2010,KR,GL,65026,65.026,1052069,1052.069,449,0.449,814878,814.878,0,0
2010,KR,H4,30603,30.603,72016,72.016,0,0,81399,81.399,0,0
2010,KR,H5,68009,68.009,130460,130.460,391,0.391,90842,90.842,0,0
2010,KR,I2,12212,12.212,88235,88.235,0,0,149943,149.943,0,0
2010,KR,I3,0,0,766,0.766,0,0,90,0.090,0,0
2010,KR,I4,309996,309.996,5217270,5217.270,1219.500,1.220,2245630.576,2245.631,0,0
2010,KR,I5,309996,309.996,5217270,5217.270,1219.500,1.220,2245630.576,2245.631,0,0
2010,KR,IW,0,0,27229,27.229,10,0.010,2535,2.535,0,0
2010,KR,LN,29697,29.697,952690,952.690,210,0.210,344620,344.620,0,0
2010,KR,PX,263493,263.493,594336,594.336,2028,2.028,708306,708.306,0,0
2010,KR,SB,33396,33.396,80293,80.293,0,0,300457,300.457,0,0
2010,KR,TV,203592,203.592,481246,481.246,283,0.283,658659,658.659,0,0
2010,MH,MH,17000,17,257000,257,0,0,117000,117,0,0
2010,NC,I7,15865.615,15.866,112.906,0.113,0,0,445.562,0.446,0,0
2010,NC,NC,1923134.385,1923.134,43887.094,43.887,0,0,504554.439,504.554,0,0
2010,NU,NU,97000,97,4000,4,1000,1,8000,8,0,0
