FID,country,name,subcountry,id,Aire_CydEA,ORIG_FID,POINT_X,POINT_Y
14173,JP,Japan,JP,49,1150589.132,34,122.4094849,23.94927979
14174,JP,Japan,JP,49,1150589.132,34,122.4028931,23.99871826
14175,JP,Japan,JP,49,1150589.132,34,122.3820801,24.1506958
14176,JP,Japan,JP,49,1150589.132,34,122.3931274,24.41412354
14177,JP,Japan,JP,49,1150589.132,34,122.3963013,24.44470215
14178,JP,Japan,JP,49,1150589.132,34,122.4013062,24.49371338
14179,JP,Japan,JP,49,1150589.132,34,122.4163208,24.57769775
14180,JP,Japan,JP,49,1150589.132,34,122.5316772,24.81427002
14181,JP,Japan,JP,49,1150589.132,34,122.5656738,24.86108398
14182,JP,Japan,JP,49,1150589.132,34,122.5756836,24.87548828
14183,JP,Japan,JP,49,1150589.132,34,122.666687,25.00891113
14184,JP,Japan,JP,49,1150589.132,34,122.6688843,25.01208496
14185,JP,Japan,JP,49,1150589.132,34,122.7460938,25.12347412
14186,JP,Japan,JP,49,1150589.132,34,122.9000854,25.22991943
14187,JP,Japan,JP,49,1150589.132,34,122.9536743,25.21148682
14188,JP,Japan,JP,49,1150589.132,34,122.9954834,25.19769287
14189,JP,Japan,JP,49,1150589.132,34,123.0015259,25.19567871
14190,JP,Japan,JP,49,1150589.132,34,123.1522827,25.14752197
14191,JP,Japan,JP,49,1150589.132,34,123.2952881,25.10272217
14192,JP,Japan,JP,49,1150589.132,34,123.3776855,25.07830811
14193,JP,Japan,JP,49,1150589.132,34,123.4171143,25.06427002
14194,JP,Japan,JP,49,1150589.132,34,123.5100708,25.07769775
14195,JP,Japan,JP,49,1150589.132,34,123.6055298,25.09088135
14196,JP,Japan,JP,49,1150589.132,34,123.8184814,25.11987305
14197,JP,Japan,JP,49,1150589.132,34,123.8682861,25.12689209
14198,JP,Japan,JP,49,1150589.132,34,123.9274902,25.1574707
14199,JP,Japan,JP,49,1150589.132,34,124.0078735,25.19891357
14200,JP,Japan,JP,49,1150589.132,34,124.1289062,25.2611084
14201,JP,Japan,JP,49,1150589.132,34,124.1925049,25.29370117
14202,JP,Japan,JP,49,1150589.132,34,124.2171021,25.28967285
14203,JP,Japan,JP,49,1150589.132,34,124.3522949,25.30133057
14204,JP,Japan,JP,49,1150589.132,34,124.5526733,25.31890869
14205,JP,Japan,JP,49,1150589.132,34,124.5675049,25.3203125
14206,JP,Japan,JP,49,1150589.132,34,124.6940918,25.33148193
14207,JP,Japan,JP,49,1150589.132,34,124.7670898,25.33807373
14208,JP,Japan,JP,49,1150589.132,34,124.9794922,25.45812988
14209,JP,Japan,JP,49,1150589.132,34,125.0067139,25.47351074
14210,JP,Japan,JP,49,1150589.132,34,125.055481,25.50128174
14211,JP,Japan,JP,49,1150589.132,34,125.4766846,25.73712158
14212,JP,Japan,JP,49,1150589.132,34,125.7081299,25.86669922
14213,JP,Japan,JP,49,1150589.132,34,125.7064819,25.87268066
14214,JP,Japan,JP,49,1150589.132,34,125.7047119,25.87988281
14215,JP,Japan,JP,49,1150589.132,34,125.7009277,25.8939209
14216,JP,Japan,JP,49,1150589.132,34,125.5761108,26.35809326
14217,JP,Japan,JP,49,1150589.132,34,125.5114746,26.59552002
14218,JP,Japan,JP,49,1150589.132,34,125.3884888,27.04669189
14219,JP,Japan,JP,49,1150589.132,34,125.0424805,27.92889404
14220,JP,Japan,JP,49,1150589.132,34,124.9049072,28.27172852
14221,JP,Japan,JP,49,1150589.132,34,125.0250854,28.34191894
14222,JP,Japan,JP,49,1150589.132,34,125.1331177,28.4887085
14223,JP,Japan,JP,49,1150589.132,34,125.3441162,28.64971924
14224,JP,Japan,JP,49,1150589.132,34,125.3833008,28.67987061
14225,JP,Japan,JP,49,1150589.132,34,125.4136963,28.70330811
14226,JP,Japan,JP,49,1150589.132,34,125.4312744,28.71691895
14227,JP,Japan,JP,49,1150589.132,34,125.8659058,29.47607422
14228,JP,Japan,JP,49,1150589.132,34,125.9663086,29.65148926
14229,JP,Japan,JP,49,1150589.132,34,126.2426758,30.12811279
14230,JP,Japan,JP,49,1150589.132,34,126.2451172,30.13208008
14231,JP,Japan,JP,49,1150589.132,34,127.6334839,28.60009766
14232,JP,Japan,JP,49,1150589.132,34,127.8336792,28.99127197
14233,JP,Japan,JP,49,1150589.132,34,128.0001221,29.31671143
14234,JP,Japan,JP,49,1150589.132,34,128.3842773,29.55950928
14235,JP,Japan,JP,49,1150589.132,34,128.6334839,29.7166748
14236,JP,Japan,JP,49,1150589.132,34,128.8898926,30.01452637
14237,JP,Japan,JP,49,1150589.132,34,129.1500854,30.31671143
14238,JP,Japan,JP,49,1150589.132,34,129.0667114,30.90008545
14239,JP,Japan,JP,49,1150589.132,34,128.9868774,31.2019043
14240,JP,Japan,JP,49,1150589.132,34,128.833313,31.7833252
14241,JP,Japan,JP,49,1150589.132,34,128.2332764,31.7833252
14242,JP,Japan,JP,49,1150589.132,34,127.833313,32.20007324
14243,JP,Japan,JP,49,1150589.132,34,127.9332886,32.45007324
14244,JP,Japan,JP,49,1150589.132,34,128.3001099,32.45007324
14245,JP,Japan,JP,49,1150589.132,34,128.3001099,32.95007324
14246,JP,Japan,JP,49,1150589.132,34,127.6851196,32.95007324
14247,JP,Japan,JP,49,1150589.132,34,127.6984863,32.95831299
14248,JP,Japan,JP,49,1150589.132,34,127.7332764,33.02172852
14249,JP,Japan,JP,49,1150589.132,34,127.8051147,33.14508057
14250,JP,Japan,JP,49,1150589.132,34,127.8601074,33.22827148
14251,JP,Japan,JP,49,1150589.132,34,127.8717041,33.27008057
14252,JP,Japan,JP,49,1150589.132,34,128.3616943,33.75170898
14253,JP,Japan,JP,49,1150589.132,34,128.4251099,33.7901001
14254,JP,Japan,JP,49,1150589.132,34,128.4351196,33.84008789
14255,JP,Japan,JP,49,1150589.132,34,128.6884766,34.13671875
14256,JP,Japan,JP,49,1150589.132,34,128.7932739,34.2166748
14257,JP,Japan,JP,49,1150589.132,34,128.880127,34.30010986
14258,JP,Japan,JP,49,1150589.132,34,128.8883057,34.30828857
14259,JP,Japan,JP,49,1150589.132,34,128.9550781,34.4083252
14260,JP,Japan,JP,49,1150589.132,34,128.9901123,34.46008301
14261,JP,Japan,JP,49,1150589.132,34,129.003479,34.48669434
14262,JP,Japan,JP,49,1150589.132,34,129.0133057,34.53509521
14263,JP,Japan,JP,49,1150589.132,34,129.0133057,34.54327393
14264,JP,Japan,JP,49,1150589.132,34,129.0516968,34.67169189
14265,JP,Japan,JP,49,1150589.132,34,129.2017212,34.82830811
14266,JP,Japan,JP,49,1150589.132,34,129.2166748,34.84332275
14267,JP,Japan,JP,49,1150589.132,34,129.2633057,34.87347412
14268,JP,Japan,JP,49,1150589.132,34,129.3067017,34.90509033
14269,JP,Japan,JP,49,1150589.132,34,129.3616943,34.95007324
14270,JP,Japan,JP,49,1150589.132,34,129.376709,34.96008301
14271,JP,Japan,JP,49,1150589.132,34,129.4216919,34.97668457
14272,JP,Japan,JP,49,1150589.132,34,129.5482788,35.02008057
14273,JP,Japan,JP,49,1150589.132,34,129.6782837,35.06848145
14274,JP,Japan,JP,49,1150589.132,34,130.1251221,35.11328125
14275,JP,Japan,JP,49,1150589.132,34,130.2733154,35.11669922
14276,JP,Japan,JP,49,1150589.132,34,130.3883057,35.30328369
14277,JP,Japan,JP,49,1150589.132,34,130.5684814,35.56170654
14278,JP,Japan,JP,49,1150589.132,34,130.711731,35.70507813
14279,JP,Japan,JP,49,1150589.132,34,131.1383057,36.06347656
14280,JP,Japan,JP,49,1150589.132,34,131.2650757,36.16668701
14281,JP,Japan,JP,49,1150589.132,34,131.5394897,36.13848877
14282,JP,Japan,JP,49,1150589.132,34,131.6176758,36.18591309
14283,JP,Japan,JP,49,1150589.132,34,131.8726807,36.340271
14284,JP,Japan,JP,49,1150589.132,34,131.9180908,36.36767578
14285,JP,Japan,JP,49,1150589.132,34,131.9321289,36.37609863
14286,JP,Japan,JP,49,1150589.132,34,132.1785278,36.52508545
14287,JP,Japan,JP,49,1150589.132,34,132.2003174,36.53851318
14288,JP,Japan,JP,49,1150589.132,34,132.2711182,36.58190918
14289,JP,Japan,JP,49,1150589.132,34,132.3430786,36.62689209
14290,JP,Japan,JP,49,1150589.132,34,132.3657227,36.64093018
14291,JP,Japan,JP,49,1150589.132,34,132.3796997,36.64990234
14292,JP,Japan,JP,49,1150589.132,34,132.4019165,36.66387939
14293,JP,Japan,JP,49,1150589.132,34,132.434082,36.68511963
14294,JP,Japan,JP,49,1150589.132,34,132.4401245,36.69030762
14295,JP,Japan,JP,49,1150589.132,34,132.5626831,36.79772949
14296,JP,Japan,JP,49,1150589.132,34,132.583313,36.81707764
14297,JP,Japan,JP,49,1150589.132,34,132.619873,36.85150147
14298,JP,Japan,JP,49,1150589.132,34,132.7091064,36.93469238
14299,JP,Japan,JP,49,1150589.132,34,133.0230713,37.24609375
14300,JP,Japan,JP,49,1150589.132,34,133.6066895,37.80847168
14301,JP,Japan,JP,49,1150589.132,34,134.2706909,38.44830322
14302,JP,Japan,JP,49,1150589.132,34,134.2692871,38.49969482
14303,JP,Japan,JP,49,1150589.132,34,134.2670898,38.58789063
14304,JP,Japan,JP,49,1150589.132,34,134.2501221,39.11730957
14305,JP,Japan,JP,49,1150589.132,34,134.2344971,39.53948975
14306,JP,Japan,JP,49,1150589.132,34,134.2265015,39.7532959
14307,JP,Japan,JP,49,1150589.132,34,134.2216797,39.878479
14308,JP,Japan,JP,49,1150589.132,34,134.3718872,39.94927979
14309,JP,Japan,JP,49,1150589.132,34,134.7426758,40.12011719
14310,JP,Japan,JP,49,1150589.132,34,135.2775269,40.30908203
14311,JP,Japan,JP,49,1150589.132,34,135.8688965,40.51367188
14312,JP,Japan,JP,49,1150589.132,34,135.8892822,40.52069092
14313,JP,Japan,JP,49,1150589.132,34,136.1160889,41.02947998
14314,JP,Japan,JP,49,1150589.132,34,136.1937256,41.16168213
14315,JP,Japan,JP,49,1150589.132,34,136.3934937,41.47290039
14316,JP,Japan,JP,49,1150589.132,34,136.4215088,41.51647949
14317,JP,Japan,JP,49,1150589.132,34,136.4968872,41.62969971
14318,JP,Japan,JP,49,1150589.132,34,136.5452881,41.68707275
14319,JP,Japan,JP,49,1150589.132,34,136.7785034,41.96228027
14320,JP,Japan,JP,49,1150589.132,34,137.0842896,42.5032959
14321,JP,Japan,JP,49,1150589.132,34,137.3082886,42.80889893
14322,JP,Japan,JP,49,1150589.132,34,137.4534912,42.99768066
14323,JP,Japan,JP,49,1150589.132,34,137.4841309,43.03570557
14324,JP,Japan,JP,49,1150589.132,34,137.4984741,43.05389404
14325,JP,Japan,JP,49,1150589.132,34,137.6038818,43.18792725
14326,JP,Japan,JP,49,1150589.132,34,137.6268921,43.21331787
14327,JP,Japan,JP,49,1150589.132,34,137.7208862,43.28570557
14328,JP,Japan,JP,49,1150589.132,34,137.8043213,43.34790039
14329,JP,Japan,JP,49,1150589.132,34,138.0531006,43.5994873
14330,JP,Japan,JP,49,1150589.132,34,138.1500854,43.69708252
14331,JP,Japan,JP,49,1150589.132,34,138.175293,43.74371338
14332,JP,Japan,JP,49,1150589.132,34,138.2662964,43.871521
14333,JP,Japan,JP,49,1150589.132,34,138.4019165,44.05029297
14334,JP,Japan,JP,49,1150589.132,34,138.4550781,44.10870361
14335,JP,Japan,JP,49,1150589.132,34,138.4979248,44.15209961
14336,JP,Japan,JP,49,1150589.132,34,138.6716919,44.29608154
14337,JP,Japan,JP,49,1150589.132,34,138.8029175,44.39807129
14338,JP,Japan,JP,49,1150589.132,34,139.0098877,44.54968262
14339,JP,Japan,JP,49,1150589.132,34,139.1254883,44.61968994
14340,JP,Japan,JP,49,1150589.132,34,139.1309204,44.66351318
14341,JP,Japan,JP,49,1150589.132,34,139.2359009,45.215271
14342,JP,Japan,JP,49,1150589.132,34,139.2396851,45.23352051
14343,JP,Japan,JP,49,1150589.132,34,139.2418823,45.2399292
14344,JP,Japan,JP,49,1150589.132,34,139.3040771,45.39770508
14345,JP,Japan,JP,49,1150589.132,34,139.3372803,45.46490479
14346,JP,Japan,JP,49,1150589.132,34,139.4143066,45.62127686
14347,JP,Japan,JP,49,1150589.132,34,139.5571289,45.88848877
14348,JP,Japan,JP,49,1150589.132,34,139.6588745,46.01312256
14349,JP,Japan,JP,49,1150589.132,34,139.68927,46.04870605
14350,JP,Japan,JP,49,1150589.132,34,140.6066895,45.92028809
14351,JP,Japan,JP,49,1150589.132,34,140.7493286,45.8994751
14352,JP,Japan,JP,49,1150589.132,34,140.9664917,45.86688232
14353,JP,Japan,JP,49,1150589.132,34,141.0733032,45.85089111
14354,JP,Japan,JP,49,1150589.132,34,141.1638794,45.83532715
14355,JP,Japan,JP,49,1150589.132,34,141.2479248,45.82128906
14356,JP,Japan,JP,49,1150589.132,34,141.352478,45.80932617
14357,JP,Japan,JP,49,1150589.132,34,141.4924927,45.84667969
14358,JP,Japan,JP,49,1150589.132,34,141.6212769,45.78588867
14359,JP,Japan,JP,49,1150589.132,34,141.7075195,45.7677002
14360,JP,Japan,JP,49,1150589.132,34,141.838501,45.73968506
14361,JP,Japan,JP,49,1150589.132,34,141.9375,45.72131348
14362,JP,Japan,JP,49,1150589.132,34,141.9694824,45.71551514
14363,JP,Japan,JP,49,1150589.132,34,142.0820923,45.69470215
14364,JP,Japan,JP,49,1150589.132,34,142.2749023,45.65911865
14365,JP,Japan,JP,49,1150589.132,34,142.2990723,45.65447998
14366,JP,Japan,JP,49,1150589.132,34,142.3773193,45.63989258
14367,JP,Japan,JP,49,1150589.132,34,142.3956909,45.64007568
14368,JP,Japan,JP,49,1150589.132,34,142.4013062,45.64007568
14369,JP,Japan,JP,49,1150589.132,34,142.4240723,45.64050293
14370,JP,Japan,JP,49,1150589.132,34,142.4707031,45.64312744
14371,JP,Japan,JP,49,1150589.132,34,142.486084,45.644104
14372,JP,Japan,JP,49,1150589.132,34,142.4945068,45.64471436
14373,JP,Japan,JP,49,1150589.132,34,142.6644897,45.65667725
14374,JP,Japan,JP,49,1150589.132,34,142.8062744,45.66772461
14375,JP,Japan,JP,49,1150589.132,34,142.8372803,45.64031982
14376,JP,Japan,JP,49,1150589.132,34,142.8609009,45.61968994
14377,JP,Japan,JP,49,1150589.132,34,142.876709,45.6072998
14378,JP,Japan,JP,49,1150589.132,34,142.8912964,45.59588623
14379,JP,Japan,JP,49,1150589.132,34,142.9130859,45.57910156
14380,JP,Japan,JP,49,1150589.132,34,142.9185181,45.57489014
14381,JP,Japan,JP,49,1150589.132,34,142.9522705,45.55212402
14382,JP,Japan,JP,49,1150589.132,34,142.9943237,45.52612305
14383,JP,Japan,JP,49,1150589.132,34,143.0134888,45.51452637
14384,JP,Japan,JP,49,1150589.132,34,143.3148804,45.3729248
14385,JP,Japan,JP,49,1150589.132,34,143.380127,45.34411621
14386,JP,Japan,JP,49,1150589.132,34,143.4165039,45.32989502
14387,JP,Japan,JP,49,1150589.132,34,143.4896851,45.30108643
14388,JP,Japan,JP,49,1150589.132,34,143.6044922,45.25610352
14389,JP,Japan,JP,49,1150589.132,34,143.7175293,45.22991943
14390,JP,Japan,JP,49,1150589.132,34,143.7322998,45.22692871
14391,JP,Japan,JP,49,1150589.132,34,143.8826904,45.19970703
14392,JP,Japan,JP,49,1150589.132,34,143.9373169,45.19287109
14393,JP,Japan,JP,49,1150589.132,34,144.1682739,45.17749023
14394,JP,Japan,JP,49,1150589.132,34,144.3203125,45.1730957
14395,JP,Japan,JP,49,1150589.132,34,144.3707275,45.18188477
14396,JP,Japan,JP,49,1150589.132,34,144.3803101,45.18389893
14397,JP,Japan,JP,49,1150589.132,34,145.229126,45.6494751
14398,JP,Japan,JP,49,1150589.132,34,145.2999268,45.48291016
14399,JP,Japan,JP,49,1150589.132,34,145.3311157,45.40771484
14400,JP,Japan,JP,49,1150589.132,34,145.4769287,45.05371094
14401,JP,Japan,JP,49,1150589.132,34,145.5333252,44.91491699
14402,JP,Japan,JP,49,1150589.132,34,145.5803223,44.78527832
14403,JP,Japan,JP,49,1150589.132,34,145.6166992,44.67987061
14404,JP,Japan,JP,49,1150589.132,34,145.6296997,44.64129639
14405,JP,Japan,JP,49,1150589.132,34,145.6398926,44.61187744
14406,JP,Japan,JP,49,1150589.132,34,145.647522,44.58990479
14407,JP,Japan,JP,49,1150589.132,34,145.6486816,44.58032227
14408,JP,Japan,JP,49,1150589.132,34,145.6547241,44.53210449
14409,JP,Japan,JP,49,1150589.132,34,145.6651001,44.44787598
14410,JP,Japan,JP,49,1150589.132,34,145.6621094,44.43829346
14411,JP,Japan,JP,49,1150589.132,34,145.6499023,44.40051269
14412,JP,Japan,JP,49,1150589.132,34,145.6472778,44.39251709
14413,JP,Japan,JP,49,1150589.132,34,145.6414795,44.37591553
14414,JP,Japan,JP,49,1150589.132,34,145.6342773,44.34948731
14415,JP,Japan,JP,49,1150589.132,34,145.6331177,44.34527588
14416,JP,Japan,JP,49,1150589.132,34,145.6315308,44.34130859
14417,JP,Japan,JP,49,1150589.132,34,145.626709,44.31591797
14418,JP,Japan,JP,49,1150589.132,34,145.6218872,44.29089355
14419,JP,Japan,JP,49,1150589.132,34,145.6176758,44.28271484
14420,JP,Japan,JP,49,1150589.132,34,145.6118774,44.27209473
14421,JP,Japan,JP,49,1150589.132,34,145.6032715,44.25653076
14422,JP,Japan,JP,49,1150589.132,34,145.593689,44.2376709
14423,JP,Japan,JP,49,1150589.132,34,145.5778809,44.21228027
14424,JP,Japan,JP,49,1150589.132,34,145.5706787,44.20251465
14425,JP,Japan,JP,49,1150589.132,34,145.5598755,44.1887207
14426,JP,Japan,JP,49,1150589.132,34,145.5568848,44.18347168
14427,JP,Japan,JP,49,1150589.132,34,145.5443115,44.16192627
14428,JP,Japan,JP,49,1150589.132,34,145.5338745,44.14428711
14429,JP,Japan,JP,49,1150589.132,34,145.5269165,44.13647461
14430,JP,Japan,JP,49,1150589.132,34,145.5098877,44.11828613
14431,JP,Japan,JP,49,1150589.132,34,145.4998779,44.1072998
14432,JP,Japan,JP,49,1150589.132,34,145.4959106,44.10430908
14433,JP,Japan,JP,49,1150589.132,34,145.4844971,44.09692383
14434,JP,Japan,JP,49,1150589.132,34,145.4498901,44.06970215
14435,JP,Japan,JP,49,1150589.132,34,145.442688,44.06329346
14436,JP,Japan,JP,49,1150589.132,34,145.4401245,44.05828857
14437,JP,Japan,JP,49,1150589.132,34,145.4381104,44.0546875
14438,JP,Japan,JP,49,1150589.132,34,145.4345093,44.05010986
14439,JP,Japan,JP,49,1150589.132,34,145.4130859,44.02630615
14440,JP,Japan,JP,49,1150589.132,34,145.4061279,44.01867676
14441,JP,Japan,JP,49,1150589.132,34,145.4003296,44.01409912
14442,JP,Japan,JP,49,1150589.132,34,145.3947144,44.00952148
14443,JP,Japan,JP,49,1150589.132,34,145.3804932,43.99749756
14444,JP,Japan,JP,49,1150589.132,34,145.3707275,43.98968506
14445,JP,Japan,JP,49,1150589.132,34,145.3671265,43.98651123
14446,JP,Japan,JP,49,1150589.132,34,145.3604736,43.98052979
14447,JP,Japan,JP,49,1150589.132,34,145.3544922,43.97528076
14448,JP,Japan,JP,49,1150589.132,34,145.3447266,43.96691895
14449,JP,Japan,JP,49,1150589.132,34,145.3218994,43.94671631
14450,JP,Japan,JP,49,1150589.132,34,145.3201294,43.94451904
14451,JP,Japan,JP,49,1150589.132,34,145.3173218,43.94091797
14452,JP,Japan,JP,49,1150589.132,34,145.2905273,43.92028809
14453,JP,Japan,JP,49,1150589.132,34,145.2858887,43.91571045
14454,JP,Japan,JP,49,1150589.132,34,145.2821045,43.91168213
14455,JP,Japan,JP,49,1150589.132,34,145.2753296,43.90527344
14456,JP,Japan,JP,49,1150589.132,34,145.2697144,43.89691162
14457,JP,Japan,JP,49,1150589.132,34,145.2669067,43.8928833
14458,JP,Japan,JP,49,1150589.132,34,145.2584839,43.878479
14459,JP,Japan,JP,49,1150589.132,34,145.2531128,43.86968994
14460,JP,Japan,JP,49,1150589.132,34,145.2515259,43.86169434
14461,JP,Japan,JP,49,1150589.132,34,145.246521,43.83587646
14462,JP,Japan,JP,49,1150589.132,34,145.2457275,43.83032227
14463,JP,Japan,JP,49,1150589.132,34,145.2445068,43.82348633
14464,JP,Japan,JP,49,1150589.132,34,145.2435303,43.80871582
14465,JP,Japan,JP,49,1150589.132,34,145.2432861,43.8057251
14466,JP,Japan,JP,49,1150589.132,34,145.2426758,43.78167725
14467,JP,Japan,JP,49,1150589.132,34,145.2510986,43.76812744
14468,JP,Japan,JP,49,1150589.132,34,145.251709,43.76470947
14469,JP,Japan,JP,49,1150589.132,34,145.2532959,43.75848389
14470,JP,Japan,JP,49,1150589.132,34,145.255127,43.753479
14471,JP,Japan,JP,49,1150589.132,34,145.2562866,43.75067139
14472,JP,Japan,JP,49,1150589.132,34,145.2612915,43.73608398
14473,JP,Japan,JP,49,1150589.132,34,145.2631226,43.73272705
14474,JP,Japan,JP,49,1150589.132,34,145.2785034,43.71948242
14475,JP,Japan,JP,49,1150589.132,34,145.2849121,43.71350098
14476,JP,Japan,JP,49,1150589.132,34,145.2922974,43.70849609
14477,JP,Japan,JP,49,1150589.132,34,145.2952881,43.70629883
14478,JP,Japan,JP,49,1150589.132,34,145.2982788,43.70428467
14479,JP,Japan,JP,49,1150589.132,34,145.3204956,43.68969727
14480,JP,Japan,JP,49,1150589.132,34,145.3278809,43.68572998
14481,JP,Japan,JP,49,1150589.132,34,145.3325195,43.68267822
14482,JP,Japan,JP,49,1150589.132,34,145.3549194,43.66949463
14483,JP,Japan,JP,49,1150589.132,34,145.3618774,43.66571045
14484,JP,Japan,JP,49,1150589.132,34,145.3685303,43.66247559
14485,JP,Japan,JP,49,1150589.132,34,145.3720703,43.66088867
14486,JP,Japan,JP,49,1150589.132,34,145.3977051,43.64971924
14487,JP,Japan,JP,49,1150589.132,34,145.4185181,43.64129639
14488,JP,Japan,JP,49,1150589.132,34,145.4276733,43.63787842
14489,JP,Japan,JP,49,1150589.132,34,145.4425049,43.61810303
14490,JP,Japan,JP,49,1150589.132,34,145.4484863,43.60992432
14491,JP,Japan,JP,49,1150589.132,34,145.4597168,43.59588623
14492,JP,Japan,JP,49,1150589.132,34,145.4729004,43.58111572
14493,JP,Japan,JP,49,1150589.132,34,145.4755249,43.57830811
14494,JP,Japan,JP,49,1150589.132,34,145.4910889,43.56207275
14495,JP,Japan,JP,49,1150589.132,34,145.5324707,43.52008057
14496,JP,Japan,JP,49,1150589.132,34,145.5396729,43.51269531
14497,JP,Japan,JP,49,1150589.132,34,145.5562744,43.51629639
14498,JP,Japan,JP,49,1150589.132,34,145.5869141,43.52288818
14499,JP,Japan,JP,49,1150589.132,34,145.6251221,43.53167725
14500,JP,Japan,JP,49,1150589.132,34,145.6558838,43.53833008
14501,JP,Japan,JP,49,1150589.132,34,145.661499,43.53948975
14502,JP,Japan,JP,49,1150589.132,34,145.6882935,43.54571533
14503,JP,Japan,JP,49,1150589.132,34,145.6898804,43.54309082
14504,JP,Japan,JP,49,1150589.132,34,145.7056885,43.52752686
14505,JP,Japan,JP,49,1150589.132,34,145.7208862,43.51287842
14506,JP,Japan,JP,49,1150589.132,34,145.7575073,43.47711182
14507,JP,Japan,JP,49,1150589.132,34,145.7786865,43.45690918
14508,JP,Japan,JP,49,1150589.132,34,145.7814941,43.45452881
14509,JP,Japan,JP,49,1150589.132,34,145.7924805,43.4440918
14510,JP,Japan,JP,49,1150589.132,34,145.8148804,43.42889404
14511,JP,Japan,JP,49,1150589.132,34,145.8242798,43.42510986
14512,JP,Japan,JP,49,1150589.132,34,145.8286743,43.4230957
14513,JP,Japan,JP,49,1150589.132,34,145.8386841,43.41931152
14514,JP,Japan,JP,49,1150589.132,34,145.8411255,43.41729736
14515,JP,Japan,JP,49,1150589.132,34,145.8416748,43.41229248
14516,JP,Japan,JP,49,1150589.132,34,145.8433228,43.40270996
14517,JP,Japan,JP,49,1150589.132,34,145.8449097,43.38952637
14518,JP,Japan,JP,49,1150589.132,34,145.8452759,43.38549805
14519,JP,Japan,JP,49,1150589.132,34,145.8477173,43.36987305
14520,JP,Japan,JP,49,1150589.132,34,145.8516846,43.36328125
14521,JP,Japan,JP,49,1150589.132,34,145.855896,43.355896
14522,JP,Japan,JP,49,1150589.132,34,145.8839111,43.29327393
14523,JP,Japan,JP,49,1150589.132,34,145.9030762,43.26751709
14524,JP,Japan,JP,49,1150589.132,34,145.90448,43.26208496
14525,JP,Japan,JP,49,1150589.132,34,145.9174805,43.21148682
14526,JP,Japan,JP,49,1150589.132,34,145.9415283,43.0993042
14527,JP,Japan,JP,49,1150589.132,34,145.9547119,43.08129883
14528,JP,Japan,JP,49,1150589.132,34,146.7852783,41.89550781
14529,JP,Japan,JP,49,1150589.132,34,146.8519287,41.79870605
14530,JP,Japan,JP,49,1150589.132,34,147.5839233,40.76812744
14531,JP,Japan,JP,49,1150589.132,34,147.8596802,40.34991455
14532,JP,Japan,JP,49,1150589.132,34,147.5894775,40.21490479
14533,JP,Japan,JP,49,1150589.132,34,147.585083,40.21350098
14534,JP,Japan,JP,49,1150589.132,34,147.1566772,40.08032227
14535,JP,Japan,JP,49,1150589.132,34,147.1096802,40.05767822
14536,JP,Japan,JP,49,1150589.132,34,147.1021118,40.05529785
14537,JP,Japan,JP,49,1150589.132,34,147.0971069,40.05291748
14538,JP,Japan,JP,49,1150589.132,34,147.0678711,40.04370117
14539,JP,Japan,JP,49,1150589.132,34,147.0615234,40.04071045
14540,JP,Japan,JP,49,1150589.132,34,146.961731,40.00891113
14541,JP,Japan,JP,49,1150589.132,34,146.7828979,39.9520874
14542,JP,Japan,JP,49,1150589.132,34,146.5582886,39.72668457
14543,JP,Japan,JP,49,1150589.132,34,146.3839111,39.60290527
14544,JP,Japan,JP,49,1150589.132,34,146.3897095,39.51287842
14545,JP,Japan,JP,49,1150589.132,34,146.3886719,39.50732422
14546,JP,Japan,JP,49,1150589.132,34,146.388916,39.50170898
14547,JP,Japan,JP,49,1150589.132,34,146.3886719,39.49871826
14548,JP,Japan,JP,49,1150589.132,34,146.3884888,39.49468994
14549,JP,Japan,JP,49,1150589.132,34,146.2949219,38.91772461
14550,JP,Japan,JP,49,1150589.132,34,146.2902832,38.90612793
14551,JP,Japan,JP,49,1150589.132,34,146.2807007,38.84649658
14552,JP,Japan,JP,49,1150589.132,34,146.2713013,38.82269287
14553,JP,Japan,JP,49,1150589.132,34,146.2681274,38.80352783
14554,JP,Japan,JP,49,1150589.132,34,146.0507202,38.24847412
14555,JP,Japan,JP,49,1150589.132,34,146.0045166,38.17730713
14556,JP,Japan,JP,49,1150589.132,34,145.9622803,38.06872559
14557,JP,Japan,JP,49,1150589.132,34,145.9545288,38.05627441
14558,JP,Japan,JP,49,1150589.132,34,145.9058838,37.93048096
14559,JP,Japan,JP,49,1150589.132,34,145.7396851,37.67028809
14560,JP,Japan,JP,49,1150589.132,34,145.5299072,37.1138916
14561,JP,Japan,JP,49,1150589.132,34,145.2061157,36.59448242
14562,JP,Japan,JP,49,1150589.132,34,145.2036743,36.5914917
14563,JP,Japan,JP,49,1150589.132,34,145.0778809,36.45428467
14564,JP,Japan,JP,49,1150589.132,34,145.0720825,36.41168213
14565,JP,Japan,JP,49,1150589.132,34,144.9483032,36.06951904
14566,JP,Japan,JP,49,1150589.132,34,144.9769287,35.71612549
14567,JP,Japan,JP,49,1150589.132,34,144.8999023,35.13812256
14568,JP,Japan,JP,49,1150589.132,34,144.7036743,34.58007812
14569,JP,Japan,JP,49,1150589.132,34,144.7003174,34.57452393
14570,JP,Japan,JP,49,1150589.132,34,144.6947021,34.55828857
14571,JP,Japan,JP,49,1150589.132,34,144.6918945,34.55310059
